rot_diff,rmsd
7.47204,12.0233
7.69271,11.8021
7.82167,11.5122
7.855,11.1576
7.79171,10.7431
7.63369,10.2749
7.38577,9.76065
7.08935,9.20952
6.99273,8.63288
6.82563,8.04465
6.59315,7.46208
6.32958,6.90648
6.2662,6.67791
6.15225,6.37174
6.00615,6.17673
6.10792,6.10962
6.16768,6.17661
6.36588,6.37151
6.62003,6.67758
6.81662,7.07186
6.94969,7.5296
7.01519,8.02735
7.01115,8.54437
6.93767,9.06305
6.797,9.56865
6.59339,10.0489
6.5142,10.4937
6.48756,10.8946
6.40738,11.2448
6.30052,11.5387
6.38611,11.7718
6.42124,11.9409
6.41371,12.0435
6.64396,12.0783
6.81593,12.0448
7.10444,11.9435
7.42871,11.7757
7.67088,11.5437
7.82361,11.251
7.88225,10.9018
7.84503,10.5018
7.71307,10.0578
7.49039,9.57813
7.18374,9.07292
6.98095,8.55436
6.8192,8.03715
6.59384,7.53885
6.33412,7.08012
6.22231,6.93329
6.16443,6.74065
6.23424,6.65099
6.37065,6.6712
6.45709,6.79971
6.49094,7.02683
6.73356,7.33693
6.92,7.71125
7.03979,8.13044
7.08929,8.57618
7.067,9.03205
6.9736,9.48374
6.81192,9.91904
6.58687,10.3276
6.30528,10.7008
6.23708,11.0314
6.1288,11.3135
5.99713,11.5423
6.10726,11.7143
6.17541,11.8268
6.36871,11.878
6.62671,11.8672
6.82697,11.7946
6.9634,11.6612
7.29224,11.4692
7.55,11.2214
7.72199,10.9218
7.803,10.5757
7.79055,10.1894
7.68503,9.77046
7.48965,9.32821
7.21033,8.87358
6.85556,8.4195
6.69506,7.98101
6.48304,7.57525
6.23452,7.22101
6.07719,7.15702
6.15782,7.07811
6.38306,7.09167
6.55638,7.19675
6.67251,7.38637
6.72794,7.64877
6.75942,7.96926
6.93918,8.33204
7.05013,8.72153
7.0889,9.1233
7.05431,9.52437
6.94742,9.91338
6.77147,10.2805
6.5318,10.6175
6.23568,10.9173
5.92962,11.1742
5.79795,11.3835
5.64562,11.5415
5.77578,11.6457
5.95142,11.6943
6.27999,11.6866
6.55975,11.6227
6.78222,11.5036
6.94065,11.3313
7.06678,11.1087
7.33373,10.8396
7.5199,10.529
7.61964,10.183
7.62992,9.80902
7.55042,9.41569
7.38357,9.01323
7.13443,8.61346
6.81055,8.22976
6.457,7.87695
6.2641,7.57076
6.03381,7.32685
5.86249,7.34547
6.17973,7.37886
6.44811,7.49242
6.65947,7.67925
6.8074,7.92876
6.88741,8.22808
6.89707,8.56342
6.87357,8.92115
6.98039,9.28847
7.01402,9.65378
6.97346,10.0068
6.85993,10.3386
6.67687,10.6416
6.42985,10.9093
6.12637,11.1364
5.77563,11.3186
5.42487,11.4526
5.25667,11.5362
5.42699,11.5679
5.80741,11.5471
6.15025,11.4742
6.44511,11.3504
6.68304,11.178
6.85682,10.9599
6.96117,10.7002
7.02864,10.4041
7.22347,10.0777
7.33775,9.72835
7.36801,9.36479
7.31333,8.99697
7.17537,8.63624
6.95833,8.29516
6.66878,7.98722
6.31552,7.72627
5.94368,7.52546
5.73808,7.39599
5.7552,7.49577
6.11706,7.63858
6.4274,7.84805
6.67679,8.11296
6.85767,8.42046
6.96453,8.75727
6.99414,9.1105
6.94559,9.46821
6.83268,9.81965
6.86694,10.1553
6.82689,10.4671
6.71377,10.7478
6.531,10.9918
6.28413,11.1942
5.98066,11.3513
5.62978,11.4601
5.24217,11.5189
4.84209,11.5266
5.24594,11.483
5.63311,11.389
5.98343,11.2461
6.28627,11.0569
6.53244,10.8248
6.71447,10.5545
6.82683,10.2513
6.86612,9.92201
6.8417,9.57435
6.96588,9.21744
7.01278,8.86167
6.98096,8.51864
6.87138,8.201
6.68738,7.92197
6.43454,7.69466
6.12053,7.5309
5.75489,7.43999
5.35802,7.42738
5.91417,7.60573
6.30479,7.85382
6.65464,8.15433
6.94089,8.49311
7.15484,8.85613
7.29001,9.23017
7.34228,9.60327
7.31008,9.96483
7.19438,10.3057
6.99868,10.6179
6.95214,10.8948
6.84646,11.131
6.67135,11.3221
6.43212,11.4646
6.13604,11.556
5.79208,11.5948
5.4107,11.5803
5.22302,11.5129
5.39383,11.3936
5.76688,11.2244
6.11766,11.0084
6.42113,10.7495
6.66807,10.4527
6.85099,10.1241
6.96435,9.77103
7.00469,9.40199
6.97079,9.02697
6.86369,8.65733
6.90808,8.30573
6.89646,7.98591
6.81389,7.71207
6.66288,7.49798
6.44801,7.35558
6.17582,7.29347
5.85455,7.3156
5.71076,7.42054
6.24249,7.6738
6.43337,8.02183
6.80411,8.40778
7.12493,8.81576
7.3711,9.23132
7.53516,9.64169
7.61213,10.0358
7.59967,10.4041
7.49815,10.7388
7.31067,11.0331
7.0429,11.2815
6.93516,11.4797
6.77486,11.6244
6.55053,11.7133
6.26899,11.7449
5.93878,11.7187
5.74617,11.6352
5.61451,11.4956
5.76988,11.3022
5.90312,11.0583
6.23006,10.7682
6.52677,10.437
6.76699,10.0715
6.94343,9.67945
7.05073,9.27017
7.08563,8.85457
7.04708,8.44529
6.93624,8.05662
6.75649,7.70435
6.7436,7.40505
6.68584,7.17494
6.56676,7.02809
6.38999,6.97429
6.16088,7.01732
6.05978,7.15415
6.01298,7.37557
6.47,7.69905
6.68046,8.14057
6.85702,8.60567
7.20907,9.0777
7.48562,9.54238
7.67829,9.98759
7.78122,10.4031
7.7913,10.7806
7.70822,11.1128
7.53449,11.3941
7.2754,11.62
6.96292,11.7868
6.82411,11.8922
6.62149,11.9345
6.36121,11.9132
6.15223,11.8286
6.08149,11.6818
5.96948,11.4751
6.10458,11.2117
6.21488,10.8958
6.30296,10.5326
6.58574,10.1288
6.81195,9.69232
6.97471,9.23284
7.06909,8.76177
7.09223,8.29265
7.04341,7.84134
6.92413,7.426
6.738,7.0666
6.51275,6.78373
6.47685,6.59626
6.38769,6.5183
6.24796,6.5561
6.16001,6.70661
6.21301,6.95816
6.22076,7.29316
6.5898,7.68111
6.81409,8.20863
6.97499,8.74592
7.19075,9.2764
7.49492,9.78636
7.71504,10.2645
7.84443,10.7014
7.87917,11.0896
7.8182,11.4226
7.66336,11.6956
7.41937,11.9045
7.09362,12.0465
6.81762,12.1197
6.64286,12.1231
6.4099,12.0568
6.40298,11.9214
6.36495,11.719
6.27716,11.4522
6.38778,11.1248
6.47035,10.7419
6.49997,10.3094
6.59624,9.83493
6.80157,9.32764
6.94389,8.79861
7.01888,8.2613
7.02427,7.73199
6.9599,7.23024
6.8277,6.77899
6.63171,6.40398
6.37787,6.13147
6.19328,5.98418
6.13109,5.97592
6.02625,6.10749
6.15601,6.36645
6.26526,6.73085
6.32779,7.17457
6.59826,7.62024
6.83019,8.22521
6.99677,8.82712
7.09297,9.40999
7.39871,9.961
7.6443,10.4697
7.79984,10.9276
7.8606,11.3276
7.82475,11.6643
7.69337,11.933
7.47045,12.1304
7.16276,12.2541
6.77963,12.3025
6.61398,12.2751
6.53338,12.1721
6.58967,11.9949
6.58793,11.7456
6.5282,11.4274
6.61088,11.0443
6.66179,10.6018
6.65247,10.1064
6.58319,9.56618
6.73617,8.99095
6.8519,8.39287
6.90162,7.78693
6.88383,7.19188
6.79907,6.63109
6.6499,6.13319
6.44087,5.73151
6.1783,5.46063
5.87017,5.34911
5.80476,5.41019
5.84811,5.63651
6.0524,6.00309
6.21494,6.47622
6.33082,7.02168
6.49511,7.51728
6.72827,8.19013
6.89618,8.84841
6.99372,9.47722
7.19992,10.0647
7.46821,10.6013
7.64879,11.0792
7.73616,11.4921
7.72767,11.8348
7.6236,12.1032
7.42708,12.2944
7.1441,12.4061
6.78323,12.4371
6.53573,12.3871
6.60499,12.2566
6.70663,12.0472
6.74367,11.761
6.71497,11.4015
6.7671,10.9728
6.78338,10.4805
6.73272,9.93126
6.61666,9.33316
6.61774,8.69629
6.70154,8.03312
6.72088,7.35944
6.67518,6.69562
6.56582,6.06828
6.39613,5.51204
6.17125,5.06976
5.89802,4.78809
5.58472,4.70498
5.41861,4.83316
5.60237,5.15332
5.85232,5.62417
6.06359,6.19915
6.22976,6.83701
6.28349,7.37367
6.51144,8.10378
6.67625,8.8096
6.7729,9.47746
6.90459,10.0965
7.19213,10.6581
7.39587,11.1549
7.50962,11.5812
7.52992,11.9321
7.45616,12.2039
7.29059,12.3939
7.03821,12.4999
6.7067,12.521
6.41049,12.457
6.60279,12.3084
6.75031,12.0769
6.82743,11.7647
6.83182,11.3752
6.85171,10.9127
6.83143,10.3824
6.73829,9.79083
6.57512,9.14593
6.44988,8.45741
6.49737,7.7374
6.48213,7.00148
6.40463,6.27035
6.26722,5.57237
6.07408,4.94712
5.83105,4.44801
5.54553,4.13837
5.22618,4.07168
4.98437,4.26133
5.27358,4.67109
5.56185,5.23909
5.81578,5.9055
6.02768,6.62376
5.96983,7.1915
6.18628,7.96718
6.34367,8.71108
6.43722,9.41072
6.52167,10.0562
6.82444,10.6395
7.04877,11.1539
7.18786,11.594
7.23749,11.9551
7.19616,12.2338
7.0651,12.4274
6.84832,12.534
6.55238,12.5527
6.26488,12.4832
6.52683,12.3263
6.71937,12.0833
6.83668,11.7566
6.87519,11.3495
6.86212,10.8659
6.80448,10.3111
6.66901,9.691
6.45982,9.01317
6.23768,8.28665
6.24559,7.52269
6.19263,6.73577
6.08042,5.94546
5.91235,5.17963
5.69353,4.47992
5.4306,3.90855
5.13155,3.54901
4.80544,3.47953
4.53448,3.7184
4.87172,4.20731
5.1898,4.85946
5.47906,5.6023
5.73072,6.3859
5.59561,6.97351
5.79044,7.78197
5.93129,8.55384
6.01388,9.27762
6.07357,9.94411
6.38046,10.5458
6.61802,11.0762
6.78066,11.5303
6.85927,11.9035
6.85147,12.1925
6.75749,12.3946
6.58018,12.508
6.32494,12.5316
6.07222,12.4654
6.37942,12.3098
6.61477,12.0663
6.77113,11.737
6.84376,11.325
6.83044,10.8342
6.73158,10.2693
6.55018,9.63607
6.29175,8.94141
5.9988,8.19359
5.95848,7.40277
5.86118,6.58193
5.71238,5.74852
5.51198,4.92788
5.26605,4.15973
4.98206,3.50933
4.66864,3.07759
4.33528,2.97626
4.05848,3.2394
4.409,3.78533
4.74748,4.49963
5.06364,5.29793
5.34789,6.12824
5.36094,6.7232
5.59138,7.55044
5.77184,8.3395
5.89683,9.07938
6.0101,9.76123
6.35763,10.3777
6.63191,10.9226
6.82462,11.3908
6.92992,11.7779
6.9446,12.0804
6.86823,12.2958
6.70311,12.4221
6.45427,12.4582
6.19496,12.4038
6.49191,12.2594
6.71155,12.0262
6.84719,11.7064
6.92984,11.3026
6.94494,10.8185
6.86898,10.2587
6.70426,9.6285
6.45578,8.93429
6.17546,8.1837
6.1275,7.38595
6.01329,6.5526
5.8363,5.69897
5.6019,4.84715
5.31719,4.03225
4.99084,3.31519
4.63273,2.80163
4.25374,2.63253
3.92478,2.87432
4.22722,3.43559
4.5211,4.17699
4.79749,5.00224
5.08217,5.85652
5.08796,6.44488
5.34765,7.27558
5.56293,8.07034
5.72725,8.81789
5.92195,9.50923
6.30425,10.1369
6.6131,10.6946
6.83912,11.177
6.97545,11.5797
7.01795,11.8992
6.96533,12.1325
6.81919,12.2778
6.58396,12.3337
6.35138,12.2997
6.60835,12.1762
6.8094,11.9642
6.92166,11.6655
6.97523,11.2828
7.01817,10.8195
6.96598,10.2797
6.82026,9.66862
6.58543,8.99219
6.35187,8.2576
6.2959,7.47343
6.16675,6.6503
5.96831,5.80206
5.70663,4.94823
5.38963,4.11928
5.02695,3.36784
4.6296,2.78881
4.20962,2.52627
3.8617,2.68298
4.07808,3.19402
4.31887,3.91165
4.54648,4.72666
4.78603,5.57754
4.74836,6.1438
5.03006,6.96113
5.27431,7.74928
5.47369,8.49568
5.77521,9.19047
6.18538,9.82563
6.52303,10.3945
6.77792,10.8913
6.9423,11.3115
7.01119,11.6511
6.98249,11.9072
6.85708,12.0775
6.63877,12.1604
6.48556,12.1552
6.65005,12.062
6.83004,11.8817
6.91794,11.6157
6.94196,11.2664
7.0113,10.8371
6.98305,10.3315
6.85807,9.75465
6.64017,9.11215
6.48606,8.41087
6.42197,7.65905
6.27819,6.86676
6.05907,6.04703
5.77128,5.21771
5.42355,4.40568
5.02643,3.65516
4.59197,3.04282
4.13337,2.68889
3.81339,2.70849
3.89138,3.09401
4.07202,3.72467
4.2443,4.484
4.43189,5.29933
4.35247,5.82631
4.64826,6.61173
4.91475,7.38001
5.14386,8.11593
5.57432,8.80796
6.00461,9.44693
6.36443,10.0253
6.64288,10.5369
6.83149,10.9765
6.92454,11.3398
6.91921,11.6233
6.81565,11.8245
6.61702,11.9415
6.57345,11.9733
6.61576,11.9196
6.77285,11.7808
6.83616,11.5582
6.83104,11.2539
6.92454,10.8706
6.91966,10.4121
6.81655,9.88282
6.61834,9.2882
6.57398,8.63482
6.50188,7.93055
6.34424,7.1851
6.10583,6.41077
5.79389,5.62407
5.4179,4.84867
4.98926,4.12103
4.52099,3.49972
4.0273,3.0739
3.76494,2.94452
3.67278,3.15211
3.78804,3.63416
3.90012,4.28777
4.03048,5.03112
3.91231,5.50006
4.21383,6.23306
4.49516,6.96704
4.82944,7.6826
5.3254,8.36546
5.76743,9.0046
6.14213,9.59119
6.4381,10.118
6.64638,10.5791
6.76063,10.9696
6.77739,11.2854
6.69615,11.5235
6.59956,11.6815
6.6124,11.758
6.53224,11.7522
6.63956,11.6642
6.67879,11.4948
6.64584,11.2456
6.76053,10.919
6.77774,10.5184
6.69695,10.0477
6.59969,9.51208
6.61295,8.91761
6.53321,8.27174
6.36289,7.58355
6.10716,6.86444
5.77378,6.12928
5.37287,5.39841
4.9166,4.7011
4.41882,4.081
3.97263,3.60149
3.71779,3.34076
3.45784,3.35847
3.47555,3.65008
3.5244,4.15089
3.594,4.78343
3.44123,5.17426
3.73996,5.83209
4.02829,6.51586
4.54118,7.20043
5.03599,7.8675
5.48105,8.50327
5.86285,9.09693
6.1698,9.63982
6.39258,10.1249
6.52443,10.5462
6.56135,10.8992
6.50221,11.18
6.59117,11.3856
6.60122,11.5141
6.51399,11.564
6.43422,11.535
6.45061,11.4272
6.39197,11.2418
6.52424,10.9806
6.5616,10.6464
6.5029,10.2427
6.5913,9.77395
6.60179,9.24572
6.51501,8.66471
6.33359,8.03913
6.06303,7.37913
5.71155,6.69762
5.28982,6.01153
4.81064,5.34389
4.28855,4.727
3.97979,4.20582
3.6734,3.83819
3.35863,3.68277
3.14404,3.77061
3.12855,4.08362
3.13571,4.56768
2.95354,4.85987
3.24106,5.41742
3.71601,6.03321
4.23061,6.67517
4.71489,7.31955
5.15417,7.94855
5.5351,8.54853
5.84613,9.10873
6.07782,9.62051
6.22312,10.0768
6.27764,10.4719
6.42613,10.801
6.53329,11.0604
6.54024,11.2474
6.44677,11.3599
6.25572,11.3967
6.15856,11.3575
6.07715,11.2426
6.22286,11.0533
6.2778,10.7916
6.42581,10.4603
6.53343,10.0632
6.54084,9.60508
6.44782,9.09164
6.25721,8.53003
5.97477,7.92895
5.60909,7.29924
5.17127,6.65464
4.67459,6.0131
4.31875,5.39862
3.98739,4.84356
3.6331,4.39032
3.26666,4.08861
2.89919,3.98286
2.72457,4.09146
2.66951,4.39555
2.46405,4.56974
2.91549,4.99982
3.41674,5.52749
3.90716,6.11383
4.37184,6.72816
4.79669,7.3472
5.16882,7.95326
5.47691,8.5326
5.71163,9.07438
5.86585,9.56986
6.11688,10.0119
6.32179,10.3947
6.42768,10.7135
6.43132,10.9647
6.33261,11.1453
6.13455,11.2533
5.84314,11.2877
5.71094,11.248
5.86554,11.1347
6.11612,10.9489
6.32148,10.6928
6.42783,10.3693
6.43194,9.98203
6.33369,9.53593
6.13607,9.03686
5.84507,8.49207
5.46952,7.91041
5.02082,7.30293
4.69292,6.68357
4.36384,6.0704
3.99518,5.48716
3.59813,4.96511
3.18474,4.54374
2.76757,4.26734
2.35926,4.17375
2.20957,4.2778
2.19979,4.31839
2.65791,4.59289
3.1229,5.00945
3.58065,5.52512
4.01727,6.10138
4.41949,6.70752
4.77512,7.32007
5.07336,7.92108
5.30515,8.49666
5.67442,9.03581
5.97122,9.52965
6.17432,9.97097
6.27755,10.3539
6.27777,10.6736
6.17499,10.9263
5.97231,11.1091
5.6759,11.22
5.30497,11.2578
5.67326,11.2221
5.97047,11.1133
6.17401,10.9324
6.27771,10.6817
6.27841,10.3638
6.17609,9.98267
5.97386,9.54294
5.67786,9.0505
5.29707,8.51253
5.05239,7.93784
4.75579,7.33737
4.40239,6.72493
4.00293,6.11831
3.56953,5.54082
3.11535,5.02293
2.65416,4.60297
2.19997,4.32386
1.77394,4.22266
2.8134,5.09284
3.1855,5.09665
3.59198,5.2337
3.98916,5.49011
4.36501,5.84308
4.7081,6.26665
5.00801,6.736
5.25566,7.22943
5.65049,7.72881
6.03552,8.21929
6.33709,8.68871
6.54604,9.12714
6.65602,9.5264
6.6637,9.87982
6.56885,10.1819
6.37434,10.4284
6.08608,10.6158
5.91876,10.7417
6.06737,10.8044
6.33632,10.8032
6.5457,10.7381
6.65615,10.6098
6.6643,10.4201
6.56991,10.1715
6.37584,9.86737
6.08799,9.51212
5.92002,9.11125
5.73616,8.67149
5.47793,8.20108
5.15318,7.71003
4.77176,7.21058
4.34526,6.71771
3.88661,6.24968
3.40973,5.8283
2.92912,5.47852
2.66285,5.22623
3.20029,4.97089
3.31533,4.78721
3.62593,4.75523
3.9809,4.87889
4.31967,5.14346
4.63198,5.52147
4.90834,5.98126
5.28737,6.49317
5.74033,7.03208
6.12369,7.57766
6.42582,8.11366
6.63754,8.62709
6.75243,9.10745
6.767,9.54618
6.68081,9.93631
6.49647,10.2722
6.36552,10.5491
6.27685,10.7636
6.41387,10.913
6.47662,10.9954
6.63719,11.0099
6.75253,10.9563
6.76756,10.8352
6.68182,10.6481
6.49792,10.3973
6.36632,10.086
6.27805,9.71833
6.10388,9.29948
5.84909,8.83587
5.52142,8.33535
5.13081,7.80751
4.68912,7.26422
4.20976,6.72025
3.70728,6.19408
3.34035,5.70875
3.11006,5.29212
3.58547,4.91782
3.63731,4.54639
3.68788,4.32869
3.97291,4.29503
4.26904,4.45057
4.54471,4.77254
4.84888,5.22168
5.34543,5.75654
5.78885,6.34147
6.16567,6.94842
6.46445,7.55592
6.67612,8.14745
6.79427,8.71009
6.81529,9.23353
6.73856,9.70944
6.62262,10.131
6.64633,10.4927
6.57741,10.79
6.69871,11.0195
6.74736,11.1785
6.70031,11.2652
6.79435,11.2788
6.81582,11.219
6.73953,11.0865
6.6229,10.8828
6.64703,10.6101
6.57853,10.2717
6.41948,9.87168
6.17471,9.41511
5.85165,8.90833
5.46009,8.35908
5.01194,7.77686
4.52078,7.17354
4.05512,6.56418
3.80967,5.96825
3.55771,5.41117
3.95725,4.93749
3.94487,4.3933
3.92577,3.98564
3.96545,3.77295
4.21464,3.79481
4.44891,4.04682
4.88777,4.4837
5.36611,5.04658
5.79458,5.68393
6.16018,6.35715
6.45181,7.03851
6.66061,7.70791
6.78026,8.35031
6.80711,8.95403
6.74035,9.50978
6.80746,10.01
6.85694,10.4484
6.81131,10.8201
6.91326,11.1208
6.94516,11.3475
6.87926,11.4977
6.78032,11.5699
6.8076,11.5635
6.74127,11.4784
6.80761,11.3156
6.85753,11.0767
6.81234,10.7641
6.67339,10.3813
6.44492,9.93235
6.13384,9.42262
5.74962,8.85848
5.3039,8.24775
4.81023,7.60007
4.50628,6.92757
4.25734,6.246
3.99221,5.57651
4.30435,5.02845
4.22865,4.34202
4.14084,3.7606
4.04358,3.36081
4.15812,3.22468
4.40702,3.38817
4.89406,3.80864
5.34877,4.40282
5.75735,5.09597
6.1074,5.83592
6.38828,6.58837
6.59148,7.33015
6.71083,8.04474
6.7427,8.71973
6.7444,9.34531
6.91452,9.91354
6.99098,10.4179
6.97146,10.8529
7.05099,11.2141
7.06401,11.4979
6.97885,11.7017
6.79809,11.8235
6.74316,11.8621
6.74402,11.8172
6.91456,11.6892
6.99145,11.4793
6.97237,11.1895
6.85789,10.8226
6.6515,10.3822
6.35944,9.87288
5.9906,9.30008
5.55616,8.67048
5.12469,7.99215
4.91369,7.27503
4.66978,6.53181
4.40036,5.77939
4.61621,5.1843
4.48005,4.39766
4.32657,3.68249
4.16042,3.1171
4.1012,2.81476
4.41206,2.86962
4.86755,3.26229
5.29394,3.88242
5.67828,4.62516
6.00891,5.42288
6.27579,6.23509
6.47083,7.0364
6.58809,7.80951
6.62403,8.5417
6.74474,9.22302
6.94057,9.84538
7.04437,10.402
7.05299,10.8874
7.10771,11.2967
7.10032,11.6262
6.99606,11.8728
6.79809,12.0344
6.62445,12.1094
6.74424,12.0974
6.94048,11.9982
7.04471,11.8129
7.05377,11.543
6.96739,11.1911
6.78818,10.7603
6.52159,10.2547
6.17571,9.67923
5.76104,9.03981
5.45436,8.34351
5.26498,7.59889
5.03445,6.81653
4.76977,6.01021
4.88337,5.39494
4.69144,4.55469
4.47731,3.76285
4.24751,3.0898
4.04562,2.65494
4.38906,2.59622
4.80905,2.93788
5.20328,3.55861
5.55978,4.32617
5.86772,5.15784
6.11776,6.00727
6.30231,6.84686
6.41577,7.6585
6.45469,8.42907
6.66534,9.14838
6.8848,9.80816
7.01548,10.4015
7.05343,10.9225
7.08172,11.3664
7.05298,11.729
6.93036,12.0072
6.7176,12.1985
6.45508,12.3013
6.66474,12.3146
6.88459,12.2384
7.0157,12.0734
7.05407,11.8208
6.99855,11.483
6.85082,11.063
6.61537,10.5644
6.29934,9.99209
5.91233,9.35143
5.71045,8.64905
5.54948,7.89279
5.34029,7.09217
5.08922,6.25929
5.09772,5.64828
4.85638,4.79872
4.58849,3.98983
4.3022,3.28509
4.00619,2.79332
4.3387,2.65366
4.72034,2.92108
5.07955,3.49711
5.40544,4.24511
5.68812,5.07251
5.91899,5.92656
6.09106,6.7762
6.1991,7.6014
6.23983,8.38792
6.50862,9.12483
6.74891,9.80337
6.90521,10.4162
6.97276,10.9572
6.9738,11.4213
6.92342,11.8041
6.78375,12.1021
6.55904,12.3129
6.2561,12.4345
6.50794,12.4659
6.7486,12.4068
6.90529,12.2577
6.97326,12.0199
6.95043,11.6955
6.83751,11.2874
6.63793,10.7993
6.35773,10.2356
6.00542,9.60191
5.88519,8.90463
5.75856,8.15149
5.57801,7.35183
5.34902,6.51741
5.30192,5.93168
5.01443,5.11055
4.69572,4.33433
4.35544,3.66243
4.00392,3.18775
4.28074,3.02163
4.61636,3.21717
4.93877,3.71274
5.23222,4.39646
5.48781,5.17834
5.69777,6.00134
5.85574,6.83025
5.95691,7.64205
5.99823,8.42054
6.2916,9.15349
6.54929,9.8312
6.72914,10.4457
6.82569,10.9905
6.83601,11.46
6.75978,11.8496
6.59932,12.1557
6.3595,12.3755
6.0476,12.507
6.29648,12.5489
6.54889,12.5011
6.72911,12.3637
6.82605,12.1382
6.83676,11.8265
6.76093,11.4316
6.60084,10.957
6.36137,10.4075
6.04977,9.78858
5.98554,9.10698
5.89812,8.37073
5.75265,7.58964
5.55353,6.77616
5.72324,6.23307
5.46182,5.47004
5.16258,4.76183
4.83461,4.16317
4.48786,3.74893
4.75182,3.5975
5.0709,3.74545
5.36401,4.15699
5.62225,4.75393
5.8378,5.46121
6.0041,6.22383
6.11612,7.00452
6.17044,7.77771
6.16542,8.52513
6.39786,9.23301
6.61382,9.89055
6.75698,10.489
6.86251,11.0213
6.90621,11.4814
6.86823,11.8645
6.74973,12.1667
6.55429,12.3851
6.28786,12.5175
6.57204,12.5627
6.86161,12.5201
7.07087,12.3904
7.19346,12.1746
7.22566,11.8748
7.1665,11.4941
7.01778,11.0363
6.784,10.5061
6.47226,9.9095
6.38553,9.25362
6.28587,8.54711
6.12338,7.80071
5.94237,7.02805
6.06705,6.54147
5.84018,5.8586
5.56988,5.24084
5.26435,4.73588
4.95006,4.40029
5.1853,4.28503
5.48961,4.41086
5.76112,4.7552
5.99159,5.26636
6.17403,5.88795
6.30289,6.57279
6.37427,7.28537
6.38599,7.99958
6.3377,8.69598
6.47839,9.35971
6.65027,9.97907
6.75412,10.5446
6.8247,11.0487
6.9006,11.4851
6.90087,11.8486
6.82549,12.1351
6.67676,12.3416
6.47371,12.466
6.77385,12.5068
7.09758,12.4638
7.33971,12.3372
7.49289,12.1286
7.55246,11.84
7.51663,11.4745
7.38648,11.0363
7.16595,10.5305
6.86175,9.96343
6.72752,9.34278
6.62005,8.67803
6.44547,7.98095
6.24633,7.26652
6.32292,6.84719
6.13802,6.26015
5.90522,5.74589
5.6316,5.34307
5.4116,5.09164
5.56799,5.02235
5.85817,5.14463
6.10894,5.44212
6.31268,5.88022
6.46321,6.41852
6.55597,7.01976
6.58813,7.65315
6.55871,8.29434
6.46862,8.92429
6.48788,9.52797
6.61431,10.0933
6.67838,10.6107
6.71342,11.072
6.81936,11.4709
6.8567,11.802
6.82431,12.0614
6.72318,12.2458
6.64,12.3532
6.89579,12.3822
7.2477,12.3327
7.51803,12.205
7.69857,12.0007
7.78383,11.7223
7.77124,11.3729
7.66117,10.9572
7.45696,10.4805
7.16482,9.94984
6.95787,9.37343
6.84687,8.76162
6.66644,8.12713
6.45619,7.48595
6.48309,7.14189
6.34631,6.66127
6.15845,6.25722
5.9252,5.95867
5.83544,5.79154
5.8883,5.77245
6.16541,5.90339
6.39691,6.17108
6.57577,6.55129
6.69658,7.01534
6.75565,7.53511
6.7512,8.08569
6.68337,8.64612
6.5542,9.19916
6.42603,9.73067
6.50704,10.2291
6.53207,10.6849
6.53205,11.0904
6.66495,11.4391
6.73707,11.726
6.74622,11.9471
6.69214,12.0994
6.7559,12.1809
6.93414,12.1906
7.30741,12.1284
7.60041,11.9951
7.80424,11.7923
7.91274,11.5228
7.9226,11.1903
7.83351,10.7996
7.6482,10.3566
7.37227,9.86884
7.06957,9.34521
6.95944,8.7967
6.7796,8.23671
6.56558,7.68157
6.54267,7.41844
6.45872,7.05089
6.32186,6.75966
6.16101,6.56424
6.20873,6.47942
6.21113,6.51209
6.40197,6.65956
6.61627,6.91023
6.77287,7.24629
6.86703,7.64705
6.89588,8.09175
6.85855,8.56114
6.75617,9.03827
6.59185,9.50859
6.37057,9.95977
6.3317,10.3815
6.31962,10.7651
6.28609,11.1034
6.44205,11.3907
6.5456,11.6223
6.5936,11.7946
6.60719,11.905
6.81791,11.952
6.96482,11.9348
7.27489,11.8537
7.58434,11.7099
7.80672,11.5055
7.93527,11.2436
7.96611,10.9283
7.89828,10.5649
7.73384,10.1599
7.4778,9.72127
7.13792,9.25844
6.95435,8.78281
6.78151,8.30786
6.57118,7.84942
6.49987,7.67084
6.47183,7.41988
6.3905,7.24135
6.45022,7.14624
6.52012,7.1408
6.53526,7.2254
6.56069,7.39445
6.76037,7.63744
6.898,7.94062
6.96939,8.28874
6.97239,8.66651
6.9069,9.0595
6.7749,9.45464
6.58041,9.8404
6.32932,10.2068
6.09362,10.5452
6.04749,10.8485
5.98301,11.1107
6.15745,11.3269
6.28813,11.4933
6.37108,11.6071
6.59374,11.6664
6.82415,11.6702
6.99056,11.6185
7.15113,11.5122
7.47032,11.3529
7.70591,11.1433
7.85075,10.8872
7.90045,10.5893
7.85349,10.2553
7.7113,9.89229
7.4782,9.50865
7.16127,9.11415
6.83176,8.72012
6.6721,8.33942
6.47281,7.98631
6.35599,7.89409
6.38524,7.76075
6.51015,7.69287
6.66553,7.69427
6.76017,7.76486
6.79119,7.90069
6.75766,8.09449
6.82484,8.33658
6.94735,8.61588
7.00057,8.92087
6.98287,9.24021
6.89479,9.56327
6.739,9.88035
6.52024,10.1828
6.24514,10.4632
5.92205,10.715
5.72394,10.9327
5.63202,11.112
5.81977,11.2493
5.97245,11.3421
6.23155,11.3887
6.53132,11.3882
6.77441,11.3406
6.95345,11.2468
7.06301,11.1085
7.26181,10.9284
7.50488,10.7098
